Date,NQ=F,RTY=F,GC=F,SI=F,ZN=F
2008-06-02,1.0,1.0,1.0,0.6817372792018654,1.0
2008-06-03,1.0,1.0,1.0,0.6881088009744127,1.0
2008-06-04,1.0,1.0,1.0,0.7088861370668016,1.0
2008-06-05,1.0,1.0,1.0,0.7424702349631886,1.0
2008-06-06,1.0,1.0,1.0,0.7612755806525271,1.0
2008-06-09,1.0,1.0,1.0,0.7531949549229024,1.0
2008-06-10,1.0,1.0,1.0,0.739826933307641,1.0
2008-06-11,1.0,1.0,1.0,0.7386878606924114,1.0
2008-06-12,1.0,1.0,1.0,0.7425795015177171,1.0
2008-06-13,1.0,1.0,1.0,0.7444577843798067,1.0
2008-06-16,1.0,1.0,1.0,0.7204618086619695,1.0
2008-06-17,1.0,1.0,1.0,0.7105366892179754,1.0
2008-06-18,1.0,1.0,1.0,0.7835867529058891,1.0
2008-06-19,1.0,1.0,1.0,0.7542649267203605,1.0
2008-06-20,1.0,1.0,1.0,0.7406522091443848,1.0
2008-06-23,1.0,1.0,1.0,0.737905016996506,1.0
2008-06-24,1.0,1.0,1.0,0.7641116691743993,1.0
2008-06-25,1.0,1.0,1.0,0.7609263118927279,1.0
2008-06-26,1.0,1.0,1.0,0.7488111932940705,1.0
2008-06-27,1.0,1.0,1.0,0.7415471755556282,1.0
2008-06-30,1.0,1.0,1.0,0.7250202177412185,1.0
2008-07-01,1.0,1.0,1.0,0.7299414917105274,1.0
2008-07-02,1.0,1.0,1.0,0.7346794702215111,1.0
2008-07-03,1.0,1.0,1.0,0.7462825935222006,1.0
2008-07-07,1.0,1.0,1.0,0.7656770615857498,1.0
2008-07-08,1.0,1.0,1.0,0.7752099294293537,1.0
2008-07-09,1.0,1.0,1.0,0.7909451768293467,1.0
2008-07-10,1.0,1.0,1.0,0.7996074554019286,1.0
2008-07-11,1.0,1.0,1.0,0.7799489834210251,1.0
2008-07-14,1.0,1.0,1.0,0.7717519091631531,1.0
2008-07-15,1.0,1.0,1.0,0.7941195713235245,1.0
2008-07-16,1.0,1.0,1.0,0.8107130754391412,1.0
2008-07-17,1.0,1.0,1.0,0.8227333489741488,1.0
2008-07-18,1.0,1.0,1.0,0.8232569641541111,1.0
2008-07-21,1.0,1.0,1.0,0.7739881852584027,1.0
2008-07-22,1.0,1.0,1.0,0.7631342406658351,1.0
2008-07-23,1.0,1.0,1.0,0.7586267902865547,1.0
2008-07-24,1.0,1.0,1.0,0.7811991164681803,1.0
2008-07-25,1.0,1.0,1.0,0.7736445100820021,1.0
2008-07-28,1.0,1.0,1.0,0.776150901875301,1.0
2008-07-29,1.0,1.0,1.0,0.8027447098302162,1.0
2008-07-30,1.0,1.0,1.0,0.8319314409160716,1.0
2008-07-31,1.0,1.0,1.0,0.8399137616180508,1.0
2008-08-01,1.0,1.0,1.0,0.8418577866677367,1.0
2008-08-04,1.0,1.0,1.0,0.8483344542493478,1.0
2008-08-05,1.0,1.0,1.0,0.8199786174529397,1.0
2008-08-06,1.0,1.0,1.0,0.8219530124161253,1.0
2008-08-07,1.0,1.0,1.0,0.8225900683672798,1.0
2008-08-08,1.0,1.0,1.0,0.854387062196576,1.0
2008-08-11,1.0,1.0,1.0,0.794948499093731,1.0
2008-08-12,1.0,1.0,1.0,0.8126739839932465,1.0
2008-08-13,1.0,1.0,1.0,0.7963193233493882,1.0
2008-08-14,1.0,1.0,1.0,0.7686166616951643,1.0
2008-08-15,1.0,1.0,1.0,0.8234978335513624,1.0
2008-08-18,1.0,1.0,1.0,0.8129207066913385,1.0
2008-08-19,1.0,1.0,1.0,0.8401539626643895,1.0
2008-08-20,1.0,1.0,1.0,0.8460517940623566,1.0
2008-08-21,1.0,1.0,1.0,0.7950295189630733,1.0
2008-08-22,1.0,1.0,1.0,0.798403213883426,1.0
2008-08-25,1.0,1.0,1.0,0.8130316951272126,1.0
2008-08-26,1.0,1.0,1.0,0.8109534804061336,1.0
2008-08-27,1.0,1.0,1.0,0.8512224126005045,1.0
2008-08-28,1.0,1.0,1.0,0.8583338777195166,1.0
2008-08-29,1.0,1.0,1.0,0.8590226823501564,1.0
2008-09-02,1.0,1.0,1.0,0.8238657881667066,1.0
2008-09-03,1.0,1.0,1.0,0.8212313222059873,1.0
2008-09-04,1.0,1.0,1.0,0.7885930411846973,1.0
2008-09-05,1.0,1.0,1.0,0.8474123012985119,1.0
2008-09-08,1.0,1.0,1.0,0.8565315444423476,1.0
2008-09-09,1.0,1.0,1.0,0.855531160580482,1.0
2008-09-10,1.0,1.0,1.0,0.8049790331528694,1.0
2008-09-11,1.0,1.0,1.0,0.8015462444951718,1.0
2008-09-12,1.0,1.0,1.0,0.7941254938808376,1.0
2008-09-15,1.0,1.0,1.0,0.7831896251023918,1.0
2008-09-16,1.0,1.0,1.0,0.8187906985141779,1.0
2008-09-17,1.0,1.0,1.0,0.685098314725205,1.0
2008-09-18,1.0,1.0,1.0,0.6456153316389001,1.0
2008-09-19,1.0,1.0,1.0,0.6728516965450348,1.0
2008-09-22,1.0,1.0,1.0,0.6486675140072613,1.0
2008-09-23,1.0,1.0,1.0,0.6468449734143911,1.0
2008-09-24,1.0,1.0,1.0,0.6488746680019206,1.0
2008-09-25,1.0,1.0,1.0,0.6544734541284538,1.0
2008-09-26,1.0,1.0,1.0,0.6591573298868432,1.0
2008-09-29,1.0,1.0,1.0,0.6894834992403119,1.0
2008-09-30,1.0,1.0,1.0,0.6976841682394018,1.0
2008-10-01,1.0,1.0,1.0,0.7117833291142834,1.0
2008-10-02,1.0,1.0,1.0,0.6898758935745524,1.0
2008-10-03,1.0,1.0,1.0,0.7179885013402751,1.0
2008-10-06,1.0,1.0,1.0,0.7837050916004584,1.0
2008-10-07,1.0,1.0,1.0,0.7852698276570856,1.0
2008-10-08,1.0,1.0,1.0,0.7746527690842291,1.0
2008-10-09,1.0,1.0,1.0,0.8251046620840091,1.0
2008-10-10,1.0,1.0,1.0,0.8351188150327816,1.0
2008-10-13,1.0,1.0,1.0,0.8787117567387771,1.0
2008-10-14,1.0,1.0,1.0,0.8899342956947726,1.0
2008-10-15,1.0,1.0,1.0,0.946542360569517,1.0
2008-10-16,1.0,1.0,1.0,0.9391018241149621,1.0
2008-10-17,1.0,1.0,1.0,0.9379290276212309,1.0
2008-10-20,1.0,1.0,1.0,0.9485427756960013,1.0
2008-10-21,1.0,1.0,1.0,0.9989328708547996,1.0
2008-10-22,1.0,1.0,1.0,0.9947126096935353,1.0
2008-10-23,1.0,1.0,1.0,0.9999980479625881,1.0
2008-10-24,1.0,1.0,1.0,1.0,1.0
2008-10-27,1.0,1.0,1.0,1.0,1.0
2008-10-28,1.0,1.0,1.0,1.0,1.0
2008-10-29,1.0,1.0,1.0,1.0,1.0
2008-10-30,1.0,1.0,1.0,1.0,1.0
2008-10-31,1.0,1.0,1.0,1.0,1.0
2008-11-03,1.0,1.0,1.0,1.0,1.0
2008-11-04,1.0,1.0,1.0,1.0,1.0
2008-11-05,1.0,1.0,1.0,1.0,1.0
2008-11-06,1.0,1.0,1.0,1.0,1.0
2008-11-07,1.0,1.0,1.0,1.0,1.0
2008-11-10,1.0,1.0,1.0,1.0,1.0
2008-11-11,1.0,1.0,1.0,1.0,1.0
2008-11-12,1.0,1.0,1.0,1.0,1.0
2008-11-13,1.0,1.0,1.0,1.0,1.0
2008-11-14,1.0,1.0,1.0,1.0,1.0
2008-11-17,1.0,1.0,1.0,1.0,1.0
2008-11-18,1.0,1.0,1.0,1.0,1.0
2008-11-19,1.0,1.0,1.0,1.0,1.0
2008-11-20,1.0,1.0,1.0,1.0,1.0
2008-11-21,1.0,1.0,1.0,1.0,1.0
2008-11-24,1.0,1.0,1.0,1.0,1.0
2008-11-25,1.0,1.0,1.0,1.0,1.0
2008-11-26,1.0,1.0,1.0,1.0,1.0
2008-11-28,1.0,1.0,1.0,1.0,1.0
2008-12-01,1.0,1.0,1.0,1.0,1.0
2008-12-02,1.0,1.0,1.0,1.0,1.0
2008-12-03,1.0,1.0,1.0,1.0,1.0
2008-12-04,1.0,1.0,1.0,1.0,1.0
2008-12-05,1.0,1.0,1.0,1.0,1.0
2008-12-08,1.0,1.0,1.0,1.0,1.0
2008-12-09,1.0,1.0,1.0,1.0,1.0
2008-12-10,1.0,1.0,1.0,1.0,1.0
2008-12-11,1.0,1.0,1.0,1.0,1.0
2008-12-12,1.0,1.0,1.0,1.0,1.0
2008-12-15,1.0,1.0,1.0,1.0,1.0
2008-12-16,1.0,1.0,1.0,1.0,1.0
2008-12-17,1.0,1.0,1.0,1.0,1.0
2008-12-18,1.0,1.0,1.0,1.0,1.0
2008-12-19,1.0,1.0,1.0,1.0,1.0
2008-12-22,1.0,1.0,1.0,1.0,1.0
2008-12-23,1.0,1.0,1.0,1.0,1.0
2008-12-24,1.0,1.0,1.0,1.0,1.0
2008-12-26,1.0,1.0,1.0,1.0,1.0
2008-12-29,1.0,1.0,1.0,1.0,1.0
2008-12-30,1.0,1.0,1.0,1.0,1.0
2008-12-31,1.0,1.0,1.0,1.0,1.0
2009-01-02,1.0,1.0,1.0,1.0,1.0
2009-01-05,1.0,1.0,1.0,1.0,1.0
2009-01-06,1.0,1.0,1.0,1.0,1.0
2009-01-07,1.0,1.0,1.0,1.0,1.0
2009-01-08,1.0,1.0,1.0,1.0,1.0
2009-01-09,1.0,1.0,1.0,1.0,1.0
2009-01-12,1.0,1.0,1.0,1.0,1.0
2009-01-13,1.0,1.0,1.0,1.0,1.0
2009-01-14,1.0,1.0,1.0,1.0,1.0
2009-01-15,1.0,1.0,1.0,1.0,1.0
2009-01-16,1.0,1.0,1.0,1.0,1.0
2009-01-20,1.0,1.0,1.0,1.0,1.0
2009-01-21,1.0,1.0,1.0,1.0,1.0
2009-01-22,1.0,1.0,1.0,1.0,1.0
2009-01-23,1.0,1.0,1.0,1.0,1.0
2009-01-26,1.0,1.0,1.0,1.0,1.0
2009-01-27,1.0,1.0,1.0,1.0,1.0
2009-01-28,1.0,1.0,1.0,1.0,1.0
2009-01-29,1.0,1.0,1.0,1.0,1.0
2009-01-30,1.0,1.0,1.0,0.9685218479417568,1.0
2009-02-02,1.0,1.0,1.0,0.9613490726803384,1.0
2009-02-03,1.0,1.0,1.0,0.9471619266410582,1.0
2009-02-04,1.0,1.0,1.0,0.9431180754509126,1.0
2009-02-05,1.0,1.0,1.0,0.9476356475657867,1.0
2009-02-06,1.0,1.0,1.0,0.8933910313443205,1.0
2009-02-09,1.0,1.0,1.0,0.890959033064034,1.0
2009-02-10,1.0,1.0,1.0,0.8861205345353853,1.0
2009-02-11,1.0,1.0,1.0,0.8874712264515316,1.0
2009-02-12,1.0,1.0,1.0,0.8996062819075399,1.0
2009-02-13,1.0,1.0,1.0,0.9196719374990726,1.0
2009-02-17,1.0,1.0,1.0,0.9021258112573957,1.0
2009-02-18,1.0,1.0,1.0,0.9488346042012041,1.0
2009-02-19,1.0,1.0,1.0,0.9521653430389216,1.0
2009-02-20,1.0,1.0,1.0,0.9047342843822078,1.0
2009-02-23,1.0,1.0,1.0,0.8824733733812655,1.0
2009-02-24,1.0,1.0,1.0,0.7794772646469389,1.0
2009-02-25,1.0,1.0,1.0,0.7809406369075218,1.0
2009-02-26,1.0,1.0,1.0,0.7762461375347514,1.0
2009-02-27,1.0,1.0,1.0,0.7787502300656337,1.0
2009-03-02,1.0,1.0,1.0,0.7761873880390938,1.0
2009-03-03,1.0,1.0,1.0,0.7567274194617785,1.0
2009-03-04,1.0,1.0,1.0,0.8513408573681657,1.0
2009-03-05,1.0,1.0,1.0,0.8553655697729652,1.0
2009-03-06,1.0,1.0,1.0,0.8464919118060596,1.0
2009-03-09,1.0,1.0,1.0,0.8326169888068657,1.0
2009-03-10,1.0,1.0,1.0,0.8151202942731116,1.0
2009-03-11,1.0,1.0,1.0,0.8097686346383582,1.0
2009-03-12,1.0,1.0,1.0,0.7945339531149312,1.0
2009-03-13,1.0,1.0,1.0,0.7955537769741561,1.0
2009-03-16,1.0,1.0,1.0,0.7984882202939462,1.0
2009-03-17,1.0,1.0,1.0,0.7999566280174689,1.0
2009-03-18,1.0,1.0,1.0,0.7823559753068495,1.0
2009-03-19,1.0,1.0,1.0,0.6692963951139845,1.0
2009-03-20,1.0,1.0,1.0,0.6925758064786549,1.0
2009-03-23,1.0,1.0,1.0,0.6924416453036901,1.0
2009-03-24,1.0,1.0,1.0,0.6840344725937186,1.0
2009-03-25,1.0,1.0,1.0,0.6814938031183082,1.0
2009-03-26,1.0,1.0,1.0,0.6534483169429856,1.0
2009-03-27,1.0,1.0,1.0,0.647632409028279,1.0
2009-03-30,1.0,1.0,1.0,0.6391437830326654,1.0
2009-03-31,1.0,1.0,1.0,0.6396839222764097,1.0
2009-04-01,1.0,1.0,1.0,0.6314740371211922,1.0
2009-04-02,1.0,1.0,1.0,0.6509631348680023,1.0
2009-04-03,1.0,1.0,1.0,0.638623220719796,1.0
2009-04-06,1.0,1.0,1.0,0.6319353561036474,1.0
2009-04-07,1.0,1.0,1.0,0.6338613198658307,1.0
2009-04-08,1.0,1.0,1.0,0.6379031172213698,1.0
2009-04-09,1.0,1.0,1.0,0.6287338085429879,1.0
2009-04-13,1.0,1.0,1.0,0.6243193584157448,1.0
2009-04-14,1.0,1.0,1.0,0.63578304090976,1.0
2009-04-15,1.0,1.0,1.0,0.635062231495567,1.0
2009-04-16,1.0,1.0,1.0,0.6398595431269147,1.0
2009-04-17,1.0,1.0,1.0,0.6415410162764494,1.0
2009-04-20,1.0,1.0,1.0,0.6562669500569898,1.0
2009-04-21,1.0,1.0,1.0,0.6375433342917527,1.0
2009-04-22,1.0,1.0,1.0,0.6277746453664051,1.0
2009-04-23,1.0,1.0,1.0,0.6252377803260982,1.0
2009-04-24,1.0,1.0,1.0,0.632821813462879,1.0
2009-04-27,1.0,1.0,1.0,0.6350387299934747,1.0
2009-04-28,1.0,1.0,1.0,0.6294211552364686,1.0
2009-04-29,1.0,1.0,1.0,0.6335718679871926,1.0
2009-04-30,1.0,1.0,1.0,0.6351603180688352,1.0
2009-05-01,1.0,1.0,1.0,0.6472756539097686,1.0
2009-05-04,1.0,1.0,1.0,0.6432177430230348,1.0
2009-05-05,1.0,1.0,1.0,0.6456688362842298,1.0
2009-05-06,1.0,1.0,1.0,0.6461382224481955,1.0
2009-05-07,1.0,1.0,1.0,0.650793199839266,1.0
2009-05-08,1.0,1.0,1.0,0.6354836502633638,1.0
2009-05-11,1.0,1.0,1.0,0.6370659565230092,1.0
2009-05-12,1.0,1.0,1.0,0.6340289073548746,1.0
2009-05-13,1.0,1.0,1.0,0.6340189097564586,1.0
2009-05-14,1.0,1.0,1.0,0.6324546749413597,1.0
2009-05-15,1.0,1.0,1.0,0.6270980162585185,1.0
2009-05-18,1.0,1.0,1.0,0.6255648490129974,1.0
2009-05-19,1.0,1.0,1.0,0.6279565437180066,1.0
2009-05-20,1.0,1.0,1.0,0.6208450499298512,1.0
2009-05-21,1.0,1.0,1.0,0.6290202532058826,1.0
2009-05-22,1.0,1.0,1.0,0.627193601018387,1.0
2009-05-26,1.0,1.0,1.0,0.6303034950691462,1.0
2009-05-27,1.0,1.0,1.0,0.6349069456534899,1.0
2009-05-28,1.0,1.0,1.0,0.6354737753948903,1.0
2009-05-29,1.0,1.0,1.0,0.6304903282088223,1.0
2009-06-01,1.0,1.0,1.0,0.6314102761538445,1.0
2009-06-02,1.0,1.0,1.0,0.6319391555457041,1.0
2009-06-03,1.0,1.0,1.0,0.6147015966005034,1.0
2009-06-04,1.0,1.0,1.0,0.6065575624602322,1.0
2009-06-05,1.0,1.0,1.0,0.6036930467087032,1.0
2009-06-08,1.0,1.0,1.0,0.6037274176939122,1.0
2009-06-09,1.0,1.0,1.0,0.605037399187899,1.0
2009-06-10,1.0,1.0,1.0,0.6049194220869796,1.0
2009-06-11,1.0,1.0,1.0,0.602891546780961,1.0
2009-06-12,1.0,1.0,1.0,0.601209193181131,1.0
2009-06-15,1.0,1.0,1.0,0.6052340814449777,1.0
2009-06-16,1.0,1.0,1.0,0.6051442914629763,1.0
2009-06-17,1.0,1.0,1.0,0.6117912193214459,1.0
2009-06-18,1.0,1.0,1.0,0.7302989666282316,1.0
2009-06-19,1.0,1.0,1.0,0.7007920739588915,1.0
2009-06-22,1.0,1.0,1.0,0.6852965221060016,1.0
2009-06-23,1.0,1.0,1.0,0.6890673050048275,1.0
2009-06-24,1.0,1.0,1.0,0.6849832099498813,1.0
2009-06-25,1.0,1.0,1.0,0.6860719219093732,1.0
2009-06-26,1.0,1.0,1.0,0.6941394154949969,1.0
2009-06-29,1.0,1.0,1.0,0.7034311912758081,1.0
2009-06-30,1.0,1.0,1.0,0.6767437905513634,1.0
2009-07-01,1.0,1.0,1.0,0.6843516424256183,1.0
2009-07-02,1.0,1.0,1.0,0.615754888042154,1.0
2009-07-06,1.0,1.0,1.0,0.617210417628286,1.0
2009-07-07,1.0,1.0,1.0,0.6356332578666084,1.0
2009-07-08,1.0,1.0,1.0,0.6283802760687055,1.0
2009-07-09,1.0,1.0,1.0,0.6301867565923829,1.0
2009-07-10,1.0,1.0,1.0,0.6322140726279126,1.0
2009-07-13,1.0,1.0,1.0,1.0,1.0
2009-07-14,1.0,1.0,1.0,1.0,1.0
2009-07-15,1.0,1.0,1.0,1.0,1.0
2009-07-16,1.0,1.0,1.0,1.0,1.0
2009-07-17,1.0,1.0,1.0,0.6599824674257546,1.0
2009-07-20,1.0,1.0,1.0,0.6545388634191986,1.0
2009-07-21,1.0,1.0,1.0,0.6531895754236681,1.0
2009-07-22,1.0,1.0,1.0,0.6552282061942896,1.0
2009-07-23,1.0,1.0,1.0,0.6671885563480526,1.0
2009-07-24,1.0,1.0,1.0,0.6747209824482518,1.0
2009-07-27,1.0,1.0,1.0,0.6637429971403694,1.0
2009-07-28,1.0,1.0,1.0,0.6818693067541337,1.0
2009-07-29,1.0,1.0,1.0,0.6700240410634235,1.0
2009-07-30,1.0,1.0,1.0,0.6688076231189743,1.0
2009-07-31,1.0,1.0,1.0,0.6372648324520447,1.0
2009-08-03,1.0,1.0,1.0,0.6495649578299239,1.0
2009-08-04,1.0,1.0,1.0,0.6323900452386355,1.0
2009-08-05,1.0,1.0,1.0,0.6383376920341419,1.0
2009-08-06,1.0,1.0,1.0,0.6318886491885579,1.0
2009-08-07,1.0,1.0,1.0,0.6347706545053102,1.0
2009-08-10,1.0,1.0,1.0,0.6304242056798482,1.0
2009-08-11,1.0,1.0,1.0,0.6346662337757064,1.0
2009-08-12,1.0,1.0,1.0,0.623772530060954,1.0
2009-08-13,1.0,1.0,1.0,0.6339781657570229,1.0
2009-08-14,1.0,1.0,1.0,0.6286484998617825,1.0
2009-08-17,1.0,1.0,1.0,0.6349049917717869,1.0
2009-08-18,1.0,1.0,1.0,0.6353638662290182,1.0
2009-08-19,1.0,1.0,1.0,0.6445538055233775,1.0
2009-08-20,1.0,1.0,1.0,0.6370817920413135,1.0
2009-08-21,1.0,1.0,1.0,0.6367701139031625,1.0
2009-08-24,1.0,1.0,1.0,0.662924937760715,1.0
2009-08-25,1.0,1.0,1.0,0.649999263915457,1.0
2009-08-26,1.0,1.0,1.0,0.6541991323407826,1.0
2009-08-27,1.0,1.0,1.0,0.6667393284343126,1.0
2009-08-28,1.0,1.0,1.0,0.65970162813723,1.0
2009-08-31,1.0,1.0,1.0,0.6782515244489646,1.0
2009-09-01,1.0,1.0,0.7005225472480107,1.0,1.0
2009-09-02,1.0,1.0,0.7478495314901232,1.0,1.0
2009-09-03,1.0,1.0,0.743281148784062,1.0,1.0
2009-09-04,1.0,1.0,0.7545703507636938,1.0,1.0
2009-09-08,1.0,1.0,0.7543125727661782,1.0,1.0
2009-09-09,1.0,1.0,0.7523121027431194,1.0,1.0
2009-09-10,1.0,1.0,0.7655115995556081,1.0,1.0
2009-09-11,1.0,1.0,0.8270138605600031,1.0,1.0
2009-09-14,1.0,1.0,0.8285016140854359,1.0,1.0
2009-09-15,1.0,1.0,0.8335309628171949,1.0,1.0
2009-09-16,1.0,1.0,0.8199647161759045,1.0,1.0
2009-09-17,1.0,1.0,0.8161661020045025,1.0,1.0
2009-09-18,1.0,1.0,0.8118667143385829,1.0,1.0
2009-09-21,1.0,1.0,0.842589040899963,1.0,1.0
2009-09-22,1.0,1.0,0.8415805785682926,1.0,1.0
2009-09-23,1.0,1.0,0.8248831816927228,1.0,1.0
2009-09-24,1.0,1.0,0.7917544957729968,1.0,1.0
2009-09-25,1.0,1.0,0.7836474322179641,1.0,1.0
2009-09-28,1.0,1.0,0.7757164099731819,1.0,1.0
2009-09-29,1.0,1.0,0.798622177605353,1.0,1.0
2009-09-30,1.0,1.0,0.7620572174818212,1.0,1.0
2009-10-01,1.0,1.0,0.7713258065044994,1.0,1.0
2009-10-02,1.0,1.0,0.8095240351634362,1.0,1.0
2009-10-05,1.0,1.0,0.7944109908283424,1.0,1.0
2009-10-06,1.0,1.0,0.7733822322439073,1.0,1.0
2009-10-07,1.0,1.0,0.7667994123290205,1.0,1.0
2009-10-08,1.0,1.0,0.7593888667532753,1.0,1.0
2009-10-09,1.0,1.0,1.0,1.0,1.0
2009-10-12,1.0,1.0,1.0,1.0,1.0
2009-10-13,1.0,1.0,0.7802182292856861,1.0,1.0
2009-10-14,1.0,1.0,0.7748313318808289,1.0,1.0
2009-10-15,1.0,1.0,0.747528935447502,1.0,1.0
2009-10-16,1.0,1.0,0.7478097868035425,1.0,1.0
2009-10-19,1.0,1.0,0.7460453677022569,1.0,1.0
2009-10-20,1.0,1.0,0.7500740797679586,1.0,1.0
2009-10-21,1.0,1.0,0.7484685757991647,1.0,1.0
2009-10-22,1.0,1.0,0.7349992817380326,1.0,1.0
2009-10-23,1.0,1.0,0.7456549602801656,1.0,1.0
2009-10-26,1.0,1.0,0.7276700507216859,1.0,1.0
2009-10-27,1.0,1.0,0.7509694067456398,1.0,1.0
2009-10-28,1.0,1.0,0.7519973673062943,1.0,1.0
2009-10-29,1.0,1.0,0.7624315457371725,1.0,1.0
2009-10-30,1.0,1.0,0.7435202307401569,1.0,1.0
2009-11-02,1.0,1.0,0.7667647053483211,1.0,1.0
2009-11-03,1.0,1.0,0.7218903044969374,1.0,1.0
2009-11-04,1.0,1.0,0.7291230670893583,1.0,1.0
2009-11-05,1.0,1.0,0.7235448661907589,1.0,1.0
2009-11-06,1.0,1.0,0.7451269613585646,1.0,1.0
2009-11-09,1.0,1.0,0.7456548923090855,1.0,1.0
2009-11-10,1.0,1.0,0.7553201392938602,1.0,1.0
2009-11-11,1.0,1.0,0.7269002757094314,1.0,1.0
2009-11-12,1.0,1.0,0.7285637539061658,1.0,1.0
2009-11-13,1.0,1.0,0.7475046439300076,1.0,1.0
2009-11-16,1.0,1.0,0.7251889808229259,1.0,1.0
2009-11-17,1.0,1.0,0.7076928080719151,1.0,1.0
2009-11-18,1.0,1.0,0.7041419061880574,1.0,1.0
2009-11-19,1.0,1.0,0.708037589773107,1.0,1.0
2009-11-20,1.0,1.0,0.6687020955446402,1.0,1.0
2009-11-23,1.0,1.0,0.6892250519754106,1.0,1.0
2009-11-24,1.0,1.0,0.6922371015762876,1.0,1.0
2009-11-25,1.0,1.0,0.705044450581791,1.0,1.0
2009-11-27,1.0,1.0,0.6852127897245447,1.0,1.0
2009-11-30,1.0,1.0,0.6583352335354209,1.0,1.0
2009-12-01,1.0,1.0,0.6501658502539722,1.0,1.0
2009-12-02,1.0,1.0,0.6387718230376265,1.0,1.0
2009-12-03,1.0,1.0,0.6497924592234336,1.0,1.0
2009-12-04,1.0,1.0,0.7363404218579725,1.0,1.0
2009-12-07,1.0,1.0,0.726736595902179,1.0,1.0
2009-12-08,1.0,1.0,0.7056042835978206,1.0,1.0
2009-12-09,1.0,1.0,0.671307284953087,1.0,1.0
2009-12-10,1.0,1.0,0.664804192629666,1.0,1.0
2009-12-11,1.0,1.0,0.6649087430766898,1.0,1.0
2009-12-14,1.0,1.0,0.6591844178381188,1.0,1.0
2009-12-15,1.0,1.0,0.671758547942863,1.0,1.0
2009-12-16,1.0,1.0,0.6703648868137679,1.0,1.0
2009-12-17,1.0,1.0,0.6696357009688773,1.0,1.0
2009-12-18,1.0,1.0,0.6716829334333183,1.0,1.0
2009-12-21,1.0,1.0,0.6728062446597103,1.0,1.0
2009-12-22,1.0,1.0,1.0,1.0,1.0
2009-12-23,1.0,1.0,1.0,1.0,1.0
2009-12-24,1.0,1.0,1.0,1.0,1.0
2009-12-28,1.0,1.0,1.0,1.0,1.0
2009-12-29,1.0,1.0,1.0,1.0,1.0
2009-12-30,1.0,1.0,1.0,1.0,1.0
2009-12-31,1.0,1.0,1.0,1.0,1.0
2010-01-04,1.0,1.0,0.668968584173523,1.0,1.0
2010-01-05,1.0,1.0,0.6955279579448297,1.0,1.0
2010-01-06,1.0,1.0,0.708177187214613,1.0,1.0
2010-01-07,1.0,1.0,0.7216244483982344,1.0,1.0
2010-01-08,1.0,1.0,0.727130902279632,1.0,1.0
2010-01-11,1.0,1.0,0.7245760902473917,1.0,1.0
2010-01-12,1.0,1.0,0.7136700578633757,1.0,1.0
2010-01-13,1.0,1.0,0.7080397321683907,1.0,1.0
2010-01-14,1.0,1.0,0.7059504139609756,1.0,1.0
2010-01-15,1.0,1.0,0.7153730216608492,1.0,1.0
2010-01-19,1.0,1.0,1.0,1.0,1.0
2010-01-20,1.0,1.0,1.0,1.0,1.0
2010-01-21,1.0,1.0,1.0,1.0,1.0
2010-01-22,1.0,1.0,1.0,1.0,1.0
2010-01-25,1.0,1.0,1.0,1.0,1.0
2010-01-26,1.0,1.0,1.0,1.0,1.0
2010-01-27,1.0,1.0,1.0,1.0,1.0
2010-01-28,1.0,1.0,1.0,1.0,1.0
2010-01-29,1.0,1.0,1.0,1.0,1.0
2010-02-01,1.0,1.0,1.0,1.0,1.0
2010-02-02,1.0,1.0,1.0,1.0,1.0
2010-02-03,1.0,1.0,1.0,1.0,1.0
2010-02-04,1.0,1.0,1.0,1.0,1.0
2010-02-05,1.0,1.0,1.0,1.0,1.0
2010-02-08,1.0,1.0,1.0,1.0,1.0
2010-02-09,1.0,1.0,1.0,1.0,1.0
2010-02-10,1.0,1.0,1.0,1.0,1.0
2010-02-11,1.0,1.0,1.0,1.0,1.0
2010-02-12,1.0,1.0,1.0,1.0,1.0
2010-02-16,1.0,1.0,1.0,1.0,1.0
2010-02-17,1.0,1.0,1.0,1.0,1.0
2010-02-18,1.0,1.0,1.0,1.0,1.0
2010-02-19,1.0,1.0,1.0,1.0,1.0
2010-02-22,1.0,1.0,1.0,1.0,1.0
2010-02-23,1.0,1.0,1.0,1.0,1.0
2010-02-24,1.0,1.0,1.0,1.0,1.0
2010-02-25,1.0,1.0,1.0,1.0,1.0
2010-02-26,1.0,1.0,1.0,1.0,1.0
2010-03-01,1.0,1.0,1.0,1.0,1.0
2010-03-02,1.0,1.0,1.0,1.0,1.0
2010-03-03,1.0,1.0,1.0,1.0,1.0
2010-03-04,1.0,1.0,1.0,1.0,1.0
2010-03-05,1.0,1.0,1.0,1.0,1.0
2010-03-08,1.0,1.0,1.0,1.0,1.0
2010-03-09,1.0,1.0,1.0,1.0,1.0
2010-03-10,1.0,1.0,1.0,1.0,1.0
2010-03-11,1.0,1.0,1.0,1.0,1.0
2010-03-12,1.0,1.0,1.0,1.0,1.0
2010-03-15,1.0,1.0,1.0,1.0,1.0
2010-03-16,1.0,1.0,1.0,1.0,1.0
2010-03-17,1.0,1.0,1.0,1.0,1.0
2010-03-18,1.0,1.0,1.0,1.0,1.0
2010-03-19,1.0,1.0,1.0,1.0,1.0
2010-03-22,1.0,1.0,1.0,1.0,1.0
2010-03-23,1.0,1.0,1.0,1.0,1.0
2010-03-24,1.0,1.0,1.0,1.0,1.0
